BathroomCount,BedroomCount,ConstructionYear,District,Fireplace,Garden,GardenArea,Kitchen,LivingArea,Locality,MonthlyCharges,NumberOfFacades,PEB,PostalCode,Price,PropertyId,Province,Region,RoomCount,ShowerCount,StateOfBuilding,SubtypeOfProperty,SurfaceOfPlot,SwimmingPool,Terrace,ToiletCount,TypeOfSale
1,2,2002,Gent,0,0,127,HYPER_EQUIPPED,952,Gent,80,2,C,9000,970,11435902,East Flanders,Flanders,5,0,AS_NEW,apartment,333,0,0,1,residential_monthly_rent
1,4,2002,Hasselt,0,0,127,INSTALLED,156,Hasselt,0,4,C,3500,1100,11435889,Limburg,Flanders,1,0,AS_NEW,house,0,0,1,0,residential_monthly_rent
1,1,2002,Dinant,0,0,127,SEMI_EQUIPPED,30,Dinant,0,3,C,5500,580,11435885,Namur,Wallonie,5,0,AS_NEW,apartment,333,0,0,1,residential_monthly_rent
1,3,2002,Liège,0,0,127,INSTALLED,100,Liège,200,2,B,4020,1180,11435871,Liège,Wallonie,5,0,AS_NEW,apartment,333,0,1,1,residential_monthly_rent
1,2,2002,Gent,0,0,127,INSTALLED,64,Gent,300,3,B,9000,740,11435858,East Flanders,Flanders,6,0,AS_NEW,apartment,333,0,1,1,residential_monthly_rent
1,0,1958,Gent,0,0,127,USA_HYPER_EQUIPPED,38,Gent,0,1,E,9000,738,11435844,East Flanders,Flanders,5,0,JUST_RENOVATED,flat_studio,333,0,0,1,residential_monthly_rent
2,3,2002,Turnhout,0,0,127,HYPER_EQUIPPED,202,HERENTALS,0,4,A,2200,1550,11388119,Antwerp,Flanders,5,0,JUST_RENOVATED,house,0,0,0,2,residential_monthly_rent
2,2,1989,Brussels,0,0,127,HYPER_EQUIPPED,140,Laeken,250,2,E,1020,1550,11388112,Brussels,Brussels,5,2,AS_NEW,penthouse,333,0,1,2,residential_monthly_rent
1,2,2002,Tongeren,0,0,127,INSTALLED,97,Heers,0,3,C,3870,770,11388102,Limburg,Flanders,1,0,GOOD,house,0,0,0,2,residential_monthly_rent
1,2,2002,Tournai,0,0,127,INSTALLED,78,Tournai,80,3,A,7500,750,11388085,Hainaut,Wallonie,5,0,AS_NEW,apartment,333,0,0,1,residential_monthly_rent
2,3,1920,Brussels,0,0,127,USA_INSTALLED,120,Bruxelles,80,2,B,1040,2000,11388041,Brussels,Brussels,8,0,GOOD,duplex,333,0,1,2,residential_monthly_rent
1,0,2002,Mons,0,0,127,INSTALLED,32,Mons,0,2,D,7000,500,11388039,Hainaut,Wallonie,5,0,GOOD,flat_studio,333,0,0,1,residential_monthly_rent
1,1,2002,Antwerp,0,1,500,INSTALLED,48,Edegem,120,3,C,2650,760,11387987,Antwerp,Flanders,5,0,GOOD,penthouse,333,0,1,1,residential_monthly_rent
4,7,2002,Namur,0,0,127,INSTALLED,210,NAMUR,0,3,E,5000,400,11393892,Namur,Wallonie,5,0,AS_NEW,apartment,333,0,0,4,residential_monthly_rent
1,1,2002,Antwerp,0,0,127,INSTALLED,72,Schoten,35,3,B,2900,745,11393877,Antwerp,Flanders,5,0,GOOD,apartment,333,0,0,1,residential_monthly_rent
1,3,1970,Halle-Vilvoorde,0,0,127,SEMI_EQUIPPED,115,Sint-Genesius-Rode,0,3,D,1640,900,11393873,Flemish Brabant,Flanders,3,0,GOOD,apartment,333,0,1,1,residential_monthly_rent
1,1,2002,Veurne,0,0,127,INSTALLED,50,Nieuwpoort,0,3,D,8620,610,11393781,West Flanders,Flanders,1,0,GOOD,apartment,333,0,1,1,residential_monthly_rent
1,3,2002,Antwerp,0,0,127,INSTALLED,120,Antwerpen,0,3,B,2610,1300,11393777,Antwerp,Flanders,5,1,GOOD,apartment,333,0,1,1,residential_monthly_rent
1,1,2024,Brussels,0,0,127,HYPER_EQUIPPED,67,Auderghem,40,2,G,1160,1230,11393746,Brussels,Brussels,5,1,AS_NEW,ground_floor,333,0,1,1,residential_monthly_rent
4,4,2002,Brussels,0,0,127,INSTALLED,176,Ixelles,0,2,B,1050,3250,11435812,Brussels,Brussels,5,4,AS_NEW,house,0,0,1,4,residential_monthly_rent
1,1,2002,Soignies,0,0,127,INSTALLED,38,BRAINE-LE-COMTE,0,2,B,7090,450,11435807,Hainaut,Wallonie,5,0,AS_NEW,apartment,333,0,0,1,residential_monthly_rent
1,1,2002,Liège,0,0,127,SEMI_EQUIPPED,61,Herstal,15,2,D,4040,650,11435804,Liège,Wallonie,5,1,GOOD,apartment,333,0,0,1,residential_monthly_rent
2,4,2002,Brussels,0,0,127,HYPER_EQUIPPED,186,Uccle,0,2,F,1180,2800,11435803,Brussels,Brussels,5,1,AS_NEW,house,84,0,1,2,residential_monthly_rent
2,3,2024,Antwerp,0,0,127,HYPER_EQUIPPED,120,Antwerpen,150,3,B,2000,2000,11435792,Antwerp,Flanders,5,2,GOOD,apartment,333,0,1,2,residential_monthly_rent
1,1,2002,Liège,0,0,127,SEMI_EQUIPPED,61,Herstal,15,2,D,4040,650,11435755,Liège,Wallonie,5,1,GOOD,apartment,333,0,0,1,residential_monthly_rent
2,3,1972,Brussels,0,1,400,HYPER_EQUIPPED,138,Woluwe-Saint-Lambert,500,3,F,1200,2300,11435748,Brussels,Brussels,5,0,AS_NEW,apartment,333,0,1,2,residential_monthly_rent
2,5,1950,Brussels,0,1,1300,HYPER_EQUIPPED,350,ANDERLECHT,0,3,G,1070,3500,11435737,Brussels,Brussels,5,0,GOOD,villa,1911,0,0,0,residential_monthly_rent
1,3,1970,Mons,0,0,127,INSTALLED,93,MONS,0,2,B,7000,850,11387943,Hainaut,Wallonie,5,0,GOOD,apartment,333,0,0,1,residential_monthly_rent
1,2,2002,Oudenaarde,0,0,127,INSTALLED,70,Oudenaarde,0,3,B,9700,825,11387878,East Flanders,Flanders,3,0,GOOD,apartment,333,0,0,2,residential_monthly_rent
1,2,2024,Verviers,0,0,127,HYPER_EQUIPPED,109,Jalhay,100,4,A,4845,950,11387862,Liège,Wallonie,8,1,GOOD,apartment,333,0,1,1,residential_monthly_rent
2,4,1925,Brussels,0,1,70,USA_INSTALLED,200,Uccle,0,2,E,1180,2540,11387786,Brussels,Brussels,5,1,JUST_RENOVATED,house,160,0,1,2,residential_monthly_rent
1,3,2002,Gent,0,0,127,INSTALLED,196,Gent,0,4,C,9000,1750,11387754,East Flanders,Flanders,1,0,GOOD,house,0,0,0,2,residential_monthly_rent
1,1,2002,Namur,0,0,127,USA_INSTALLED,72,Fernelmont,150,4,B,5380,700,11393656,Namur,Wallonie,1,1,AS_NEW,apartment,333,0,0,1,residential_monthly_rent
2,2,1999,Leuven,0,0,127,INSTALLED,109,Aarschot,75,2,B,3200,850,11393653,Flemish Brabant,Flanders,5,0,GOOD,apartment,333,0,1,1,residential_monthly_rent
1,1,2002,Nivelles,0,0,127,INSTALLED,59,Perwez,95,3,B,1360,790,11393602,Walloon Brabant,Wallonie,2,1,GOOD,ground_floor,333,0,1,1,residential_monthly_rent
1,2,1972,Leuven,0,0,127,SEMI_EQUIPPED,115,DIEST,60,2,B,3290,750,11393591,Flemish Brabant,Flanders,5,0,GOOD,apartment,333,0,0,1,residential_monthly_rent
1,2,2002,Antwerp,0,0,127,INSTALLED,120,Antwerpen,0,2,B,2018,1150,11393575,Antwerp,Flanders,5,0,JUST_RENOVATED,apartment,333,0,1,1,residential_monthly_rent
1,2,2002,Charleroi,0,0,127,HYPER_EQUIPPED,70,Charleroi,0,3,C,6000,750,11393569,Hainaut,Wallonie,6,1,AS_NEW,apartment,333,0,0,1,residential_monthly_rent
1,2,2018,Liège,0,1,1,INSTALLED,120,Ans,30,3,B,4432,900,11393573,Liège,Wallonie,5,0,GOOD,apartment,333,0,1,2,residential_monthly_rent
2,3,2002,Brussels,0,0,127,USA_INSTALLED,125,Auderghem,300,3,D,1160,2499,11393564,Brussels,Brussels,5,0,AS_NEW,apartment,333,0,1,2,residential_monthly_rent
3,6,2002,Liège,0,0,127,INSTALLED,120,Liège,95,3,C,4020,400,11393502,Liège,Wallonie,6,0,GOOD,apartment,333,0,0,3,residential_monthly_rent
1,2,2002,Soignies,0,0,127,INSTALLED,99,BRAINE-LE-COMTE,0,2,A,7090,880,11393468,Hainaut,Wallonie,5,0,GOOD,apartment,333,0,1,1,residential_monthly_rent
1,2,2011,Leuven,0,0,127,INSTALLED,130,Aarschot,40,2,B,3200,1020,11435701,Flemish Brabant,Flanders,5,0,GOOD,duplex,333,0,1,1,residential_monthly_rent
2,2,2021,Brussels,0,0,127,HYPER_EQUIPPED,97,Woluwe-Saint-Lambert,175,4,A+,1200,1400,11435692,Brussels,Brussels,5,0,AS_NEW,apartment,333,0,1,2,residential_monthly_rent
1,1,2003,Leuven,0,0,127,INSTALLED,60,Holsbeek,0,3,C,3220,835,11435700,Flemish Brabant,Flanders,5,0,GOOD,ground_floor,333,0,1,1,residential_monthly_rent
2,2,2002,Dendermonde,0,0,127,INSTALLED,100,Zele,0,2,B,9240,910,11435686,East Flanders,Flanders,5,0,GOOD,apartment,333,0,1,1,residential_monthly_rent
1,0,2002,Brussels,0,0,127,INSTALLED,35,Bruxelles,80,3,B,1000,1000,11435678,Brussels,Brussels,1,0,GOOD,ground_floor,333,0,1,1,residential_monthly_rent
1,3,2002,Antwerp,1,0,127,INSTALLED,227,DEURNE,0,2,C,2100,1385,11435629,Antwerp,Flanders,5,0,GOOD,house,191,0,1,2,residential_monthly_rent
1,4,2002,Dinant,0,1,1000,HYPER_EQUIPPED,120,Porcheresse,60,3,B,5370,1250,11435595,Namur,Wallonie,5,2,AS_NEW,house,1000,0,1,3,residential_monthly_rent
1,0,2002,Brussels,0,0,127,INSTALLED,120,Ixelles,110,2,B,1050,600,11435588,Brussels,Brussels,1,1,GOOD,apartment,333,0,0,1,residential_monthly_rent
2,3,1964,Brugge,0,0,127,INSTALLED,240,Knokke-Heist,0,3,B,8300,1800,11435577,West Flanders,Flanders,1,0,GOOD,ground_floor,333,0,0,2,residential_monthly_rent
2,2,2002,Brugge,0,0,127,INSTALLED,90,Knokke-Heist,75,3,B,8300,1425,11435578,West Flanders,Flanders,1,0,GOOD,apartment,333,0,1,0,residential_monthly_rent
1,2,2002,Mechelen,0,0,127,INSTALLED,120,Heist-op-den-Berg,0,3,B,2223,775,11387718,Antwerp,Flanders,5,0,AS_NEW,apartment,333,0,1,1,residential_monthly_rent
1,2,2002,Sint-Niklaas,0,0,127,SEMI_EQUIPPED,83,SINT-NIKLAAS,50,2,A,9100,870,11387604,East Flanders,Flanders,5,0,GOOD,apartment,333,0,1,1,residential_monthly_rent
2,4,2022,Halle-Vilvoorde,0,1,120,USA_HYPER_EQUIPPED,150,Wemmel,0,2,B,1780,2695,11387594,Flemish Brabant,Flanders,5,0,AS_NEW,house,276,0,1,2,residential_monthly_rent
1,2,2002,Neufchâteau,0,0,127,INSTALLED,76,NEUFCHÂTEAU,50,2,D,6840,690,11387528,Luxembourg,Wallonie,2,0,GOOD,apartment,333,0,0,1,residential_monthly_rent
1,2,2002,Brussels,0,0,127,INSTALLED,104,Etterbeek,0,2,C,1040,1740,11387524,Brussels,Brussels,5,1,GOOD,apartment,333,0,1,1,residential_monthly_rent
1,2,2002,Antwerp,0,0,127,INSTALLED,134,Antwerpen,0,3,D,2000,1800,11387504,Antwerp,Flanders,1,0,AS_NEW,apartment,333,0,0,2,residential_monthly_rent
0,2,2002,Liège,0,0,127,NOT_INSTALLED,120,LIÈGE,80,3,B,4000,750,11393376,Liège,Wallonie,5,1,GOOD,apartment,333,0,0,1,residential_monthly_rent
1,0,1969,Brussels,0,0,127,INSTALLED,120,Etterbeek,200,2,E,1040,800,11393308,Brussels,Brussels,5,1,AS_NEW,flat_studio,333,0,0,1,residential_monthly_rent
1,2,2002,Brussels,1,0,127,USA_HYPER_EQUIPPED,260,Bruxelles,250,3,D,1000,2900,11393272,Brussels,Brussels,5,1,GOOD,loft,333,0,0,0,residential_monthly_rent
1,2,2002,Brussels,1,0,127,USA_HYPER_EQUIPPED,260,Bruxelles,250,3,D,1000,3150,11393271,Brussels,Brussels,5,1,GOOD,loft,333,0,0,0,residential_monthly_rent
1,1,1958,Antwerp,0,0,127,INSTALLED,45,ANTWERPEN,55,2,C,2018,730,11393269,Antwerp,Flanders,5,0,GOOD,apartment,333,0,0,1,residential_monthly_rent
1,2,2002,Brussels,0,0,127,USA_HYPER_EQUIPPED,120,Ixelles,150,2,E,1050,1275,11393268,Brussels,Brussels,5,0,GOOD,duplex,333,0,1,1,residential_monthly_rent
1,1,2018,Antwerp,0,0,127,HYPER_EQUIPPED,120,Antwerpen,175,3,A,2000,1250,11393202,Antwerp,Flanders,5,1,AS_NEW,apartment,333,0,1,1,residential_monthly_rent
1,2,2002,Namur,0,0,127,INSTALLED,92,Namur,170,3,C,5000,850,11435538,Namur,Wallonie,5,0,GOOD,apartment,333,0,1,1,residential_monthly_rent
2,5,2002,Brussels,1,1,150,INSTALLED,120,Uccle,0,2,B,1180,3150,11435539,Brussels,Brussels,5,0,GOOD,house,0,0,0,3,residential_monthly_rent
1,3,2002,Liège,0,0,127,INSTALLED,112,Liege,235,2,B,4000,950,11435515,Liège,Wallonie,5,1,GOOD,apartment,333,0,1,1,residential_monthly_rent
2,3,1993,Halle-Vilvoorde,1,1,300,INSTALLED,180,Wezembeek-Oppem,0,3,C,1970,2200,11435512,Flemish Brabant,Flanders,5,2,GOOD,apartment,333,0,1,2,residential_monthly_rent
1,2,2002,Brussels,0,0,127,HYPER_EQUIPPED,80,Ixelles,150,3,G,1050,1300,11435502,Brussels,Brussels,5,0,GOOD,apartment,333,0,0,1,residential_monthly_rent
1,3,1972,Oostend,0,0,127,SEMI_EQUIPPED,98,Oostende,0,2,B,8400,1200,11387501,West Flanders,Flanders,5,0,GOOD,apartment,333,0,1,1,residential_monthly_rent
3,6,2003,Nivelles,0,1,600,HYPER_EQUIPPED,222,Waterloo,0,4,C,1410,2850,11387483,Walloon Brabant,Wallonie,5,0,AS_NEW,villa,700,0,1,3,residential_monthly_rent
1,2,2002,Halle-Vilvoorde,0,1,60,INSTALLED,80,Steenokkerzeel,75,2,B,1820,1250,11387474,Flemish Brabant,Flanders,5,1,JUST_RENOVATED,apartment,333,0,1,1,residential_monthly_rent
2,4,2002,Charleroi,0,0,127,INSTALLED,120,Charleroi,90,2,C,6000,350,11387462,Hainaut,Wallonie,5,0,JUST_RENOVATED,house,0,0,0,2,residential_monthly_rent
1,2,2002,Liège,0,0,127,NOT_INSTALLED,100,GRÂCE-BERLEUR,0,3,B,4460,851,11387448,Liège,Wallonie,5,0,GOOD,apartment,333,0,0,1,residential_monthly_rent
1,1,2019,Namur,0,0,127,HYPER_EQUIPPED,60,Namur,65,2,A,5100,766,11387426,Namur,Wallonie,5,1,AS_NEW,apartment,333,0,1,1,residential_monthly_rent
1,5,2002,Liège,0,0,127,INSTALLED,120,Angleur,120,3,D,4031,350,11387400,Liège,Wallonie,5,2,GOOD,kot,333,0,0,1,residential_monthly_rent
1,2,2002,Liège,0,0,127,INSTALLED,95,ESNEUX,150,2,C,4130,845,11387374,Liège,Wallonie,5,0,GOOD,apartment,333,0,1,1,residential_monthly_rent
1,2,2002,Liège,0,0,127,INSTALLED,95,ESNEUX,150,2,C,4130,875,11387373,Liège,Wallonie,5,0,GOOD,apartment,333,0,1,1,residential_monthly_rent
2,2,2002,Turnhout,0,0,127,HYPER_EQUIPPED,120,Geel,0,2,C,2440,950,11393173,Antwerp,Flanders,5,0,GOOD,house,0,0,1,2,residential_monthly_rent
3,4,2002,Halle-Vilvoorde,0,1,600,INSTALLED,200,STERREBEEK,0,3,C,1933,2500,11393177,Flemish Brabant,Flanders,5,0,GOOD,house,0,0,0,0,residential_monthly_rent
2,3,2021,Nivelles,0,1,50,HYPER_EQUIPPED,200,Waterloo,0,2,B,1410,1900,11393147,Walloon Brabant,Wallonie,5,1,GOOD,house,300,0,1,3,residential_monthly_rent
1,2,2002,Antwerp,0,0,127,INSTALLED,75,Boechout,0,2,C,2530,810,11393121,Antwerp,Flanders,5,0,GOOD,apartment,333,0,0,1,residential_monthly_rent
1,1,2002,Charleroi,0,0,127,USA_SEMI_EQUIPPED,120,Charleroi,20,3,E,6041,630,11393118,Hainaut,Wallonie,5,1,JUST_RENOVATED,apartment,333,0,0,1,residential_monthly_rent
1,2,2002,Kortrijk,0,0,127,INSTALLED,120,Wevelgem,0,3,A,8560,850,11393106,West Flanders,Flanders,3,0,GOOD,apartment,333,0,1,1,residential_monthly_rent
0,1,2002,Neufchâteau,0,0,127,INSTALLED,12,LIBRAMONT-CHEVIGNY,0,3,B,6800,320,11393092,Luxembourg,Wallonie,1,1,GOOD,apartment,333,0,0,2,residential_monthly_rent
1,0,2002,Charleroi,0,0,127,INSTALLED,120,Charleroi,150,3,B,6000,500,11393065,Hainaut,Wallonie,3,0,GOOD,flat_studio,333,0,1,1,residential_monthly_rent
1,2,1961,Hasselt,0,0,127,INSTALLED,80,Zonhoven,35,2,B,3520,810,11393035,Limburg,Flanders,5,0,GOOD,apartment,333,0,1,1,residential_monthly_rent
1,1,2002,Antwerp,0,0,127,INSTALLED,120,Antwerpen,0,3,B,2000,1100,11435445,Antwerp,Flanders,5,1,AS_NEW,apartment,333,0,0,1,residential_monthly_rent
0,3,1890,Brussels,0,0,127,USA_UNINSTALLED,370,Bruxelles,250,3,B,1000,4990,11387164,Brussels,Brussels,5,1,AS_NEW,penthouse,333,0,1,3,residential_monthly_rent
1,2,2018,Soignies,0,0,127,INSTALLED,120,La Louvière,100,3,B,7100,900,11387161,Hainaut,Wallonie,5,1,AS_NEW,apartment,333,0,0,1,residential_monthly_rent
1,1,2002,Namur,0,0,127,INSTALLED,120,Namur,120,3,B,5020,650,11387063,Namur,Wallonie,5,0,GOOD,apartment,333,0,0,1,residential_monthly_rent
1,2,2024,Liège,0,0,127,USA_HYPER_EQUIPPED,91,Liège,200,3,A+,4000,1100,11393000,Liège,Wallonie,2,0,GOOD,apartment,333,0,1,1,residential_monthly_rent
1,1,2002,Namur,1,1,500,INSTALLED,120,Namur,150,4,B,5101,550,11392927,Namur,Wallonie,8,0,AS_NEW,flat_studio,333,1,1,2,residential_monthly_rent
1,2,2019,Brussels,0,0,127,HYPER_EQUIPPED,91,Schaerbeek,140,2,B,1030,1400,11392750,Brussels,Brussels,5,0,AS_NEW,apartment,333,0,1,1,residential_monthly_rent
1,2,2020,Brussels,0,0,127,HYPER_EQUIPPED,97,Schaerbeek,145,2,B,1030,1450,11392748,Brussels,Brussels,5,1,GOOD,apartment,333,0,1,1,residential_monthly_rent
1,2,2002,Brussels,0,0,127,INSTALLED,70,Bruxelles,100,2,D,1000,1400,11435356,Brussels,Brussels,5,1,JUST_RENOVATED,apartment,333,0,1,1,residential_monthly_rent
1,2,2002,Nivelles,0,0,127,INSTALLED,95,Mont-Saint-Guibert,150,3,C,1435,900,11435344,Walloon Brabant,Wallonie,5,0,AS_NEW,duplex,333,0,0,1,residential_monthly_rent
1,1,2002,Oostend,0,0,127,USA_HYPER_EQUIPPED,120,Ostende,10,2,B,8400,670,11435229,West Flanders,Flanders,4,1,GOOD,apartment,333,0,1,1,residential_monthly_rent
1,3,2021,Neufchâteau,0,1,630,HYPER_EQUIPPED,140,Tellin,0,3,B,6927,1100,11435201,Luxembourg,Wallonie,6,0,AS_NEW,house,700,0,1,2,residential_monthly_rent
1,0,1965,Antwerp,0,0,127,SEMI_EQUIPPED,34,BERCHEM,90,3,B,2600,650,11435195,Antwerp,Flanders,5,0,JUST_RENOVATED,flat_studio,333,0,0,1,residential_monthly_rent
1,1,2002,Antwerp,0,0,127,INSTALLED,73,Antwerpen,50,2,B,2000,950,11435193,Antwerp,Flanders,5,0,JUST_RENOVATED,apartment,333,0,1,1,residential_monthly_rent
1,1,2002,Philippeville,0,0,127,INSTALLED,42,Walcourt Yves-Gomezee,0,2,B,5650,650,11387010,Namur,Wallonie,2,0,GOOD,apartment,333,0,1,1,residential_monthly_rent
1,2,2021,Charleroi,0,1,200,USA_HYPER_EQUIPPED,120,Charleroi,100,4,A,6001,1050,11386962,Hainaut,Wallonie,9,0,AS_NEW,apartment,333,0,1,2,residential_monthly_rent
4,5,2002,Brussels,0,1,150,HYPER_EQUIPPED,400,Uccle,1,2,D,1180,4500,11386959,Brussels,Brussels,5,0,AS_NEW,house,150,0,1,5,residential_monthly_rent
1,3,2002,Mons,0,0,127,INSTALLED,120,Mons,0,1,B,7000,2500,11386957,Hainaut,Wallonie,7,3,GOOD,apartment,333,0,1,4,residential_monthly_rent
1,0,2014,Nivelles,0,0,127,INSTALLED,32,Louvain-la-Neuve,120,1,C,1348,700,11386953,Walloon Brabant,Wallonie,5,1,GOOD,flat_studio,333,0,0,1,residential_monthly_rent
0,2,2002,Liège,0,1,50,INSTALLED,95,MONTEGNÉE,0,2,E,4420,700,11386912,Liège,Wallonie,5,1,GOOD,apartment,333,0,1,1,residential_monthly_rent
2,1,1940,Arlon,0,0,127,HYPER_EQUIPPED,90,Attert,0,4,A+,6717,595,11386907,Luxembourg,Wallonie,5,0,JUST_RENOVATED,flat_studio,333,0,1,3,residential_monthly_rent
1,2,2002,Brussels,0,0,127,HYPER_EQUIPPED,90,Laeken,200,2,C,1020,1150,11392693,Brussels,Brussels,5,0,JUST_RENOVATED,apartment,333,0,1,1,residential_monthly_rent
1,2,2002,Leuven,0,0,127,HYPER_EQUIPPED,120,Tervuren,0,3,B,3080,1100,11392668,Flemish Brabant,Flanders,5,0,GOOD,apartment,333,0,1,1,residential_monthly_rent
4,4,2021,Leuven,0,0,127,SEMI_EQUIPPED,400,Leefdaal,0,4,B,3061,3900,11392669,Flemish Brabant,Flanders,5,3,GOOD,villa,1300,0,1,3,residential_monthly_rent
3,6,2002,Leuven,1,0,127,HYPER_EQUIPPED,346,Tervuren,0,4,B,3080,2900,11392666,Flemish Brabant,Flanders,5,1,GOOD,villa,0,0,1,2,residential_monthly_rent
1,1,2024,Brussels,0,0,127,HYPER_EQUIPPED,58,Woluwe-Saint-Lambert,100,2,B,1200,1100,11392649,Brussels,Brussels,5,1,GOOD,apartment,333,0,1,1,residential_monthly_rent
1,2,2002,Liège,0,0,127,INSTALLED,87,LOUVEIGNE,150,3,B,4141,750,11392598,Liège,Wallonie,5,0,AS_NEW,apartment,333,0,1,1,residential_monthly_rent
2,2,2024,Antwerp,0,0,127,HYPER_EQUIPPED,120,Antwerpen,150,3,B,2000,2100,11435130,Antwerp,Flanders,5,2,GOOD,apartment,333,0,1,1,residential_monthly_rent
0,3,1915,Brussels,0,1,270,USA_UNINSTALLED,439,Ixelles,450,3,B,1050,4800,11435121,Brussels,Brussels,11,2,AS_NEW,apartment,333,0,0,4,residential_monthly_rent
1,2,2002,Brugge,0,0,127,INSTALLED,89,Torhout,25,3,E,8820,700,11435100,West Flanders,Flanders,1,0,AS_NEW,apartment,333,0,0,1,residential_monthly_rent
1,0,2002,Brussels,0,0,127,INSTALLED,120,Molenbeek,0,3,B,1080,710,11435088,Brussels,Brussels,5,0,GOOD,flat_studio,333,0,0,1,residential_monthly_rent
0,3,2008,Eeklo,0,0,127,INSTALLED,231,Adegem,0,4,B,9991,1050,11435082,East Flanders,Flanders,1,0,GOOD,house,0,0,0,2,residential_monthly_rent
1,2,2019,Marche-en-Famenne,0,0,127,INSTALLED,96,Hollogne,200,2,B,6900,770,11435069,Luxembourg,Wallonie,5,0,GOOD,apartment,333,0,1,1,residential_monthly_rent
1,2,1958,Hasselt,0,0,127,INSTALLED,102,Hasselt,150,3,B,3500,685,11435063,Limburg,Flanders,1,0,AS_NEW,apartment,333,0,0,1,residential_monthly_rent
1,2,1995,Hasselt,0,0,127,INSTALLED,117,Alken,90,3,B,3570,730,11435059,Limburg,Flanders,1,0,AS_NEW,apartment,333,0,1,1,residential_monthly_rent
1,2,2021,Leuven,0,0,127,INSTALLED,84,Zoutleeuw,200,4,B,3440,885,11435055,Flemish Brabant,Flanders,1,0,AS_NEW,house,0,0,1,1,residential_monthly_rent
1,2,2002,Hasselt,0,0,127,INSTALLED,88,Berbroek,60,3,C,3540,725,11435053,Limburg,Flanders,1,0,AS_NEW,apartment,333,0,1,1,residential_monthly_rent
0,2,1970,Tongeren,0,0,127,INSTALLED,120,Tongeren,65,3,B,3700,765,11435050,Limburg,Flanders,1,0,AS_NEW,apartment,333,0,0,0,residential_monthly_rent
1,3,1925,Brussels,0,0,127,HYPER_EQUIPPED,138,Etterbeek,1,3,F,1040,1750,11435034,Brussels,Brussels,5,1,AS_NEW,duplex,333,0,1,2,residential_monthly_rent
3,3,2000,Brussels,0,0,127,HYPER_EQUIPPED,185,Ixelles,500,2,C,1050,2700,11386849,Brussels,Brussels,5,3,AS_NEW,triplex,333,1,1,3,residential_monthly_rent
2,5,2011,Nivelles,0,0,127,HYPER_EQUIPPED,215,LA HULPE,0,2,B,1310,2300,11386734,Walloon Brabant,Wallonie,5,2,AS_NEW,house,193,0,1,2,residential_monthly_rent
1,2,2019,Leuven,0,0,127,HYPER_EQUIPPED,83,Haacht,75,3,A,3150,925,11392554,Flemish Brabant,Flanders,5,0,AS_NEW,apartment,333,0,1,1,residential_monthly_rent
1,2,2002,Tournai,0,0,127,INSTALLED,84,POTTES,0,2,B,7760,700,11392537,Hainaut,Wallonie,5,1,GOOD,house,0,0,1,1,residential_monthly_rent
1,2,1996,Aalst,0,0,127,INSTALLED,127,Aalst,25,2,B,9300,825,11392511,East Flanders,Flanders,5,1,GOOD,duplex,333,0,1,2,residential_monthly_rent
1,2,2002,Dinant,0,0,127,SEMI_EQUIPPED,94,Ciney,80,3,E,5590,700,11392509,Namur,Wallonie,5,1,GOOD,apartment,333,0,0,2,residential_monthly_rent
1,2,1930,Halle-Vilvoorde,0,0,127,INSTALLED,120,Steenokkerzeel Perk,0,2,C,1820,925,11434982,Flemish Brabant,Flanders,5,0,JUST_RENOVATED,apartment,333,0,1,1,residential_monthly_rent
1,2,2002,Mechelen,0,1,8,HYPER_EQUIPPED,120,Mechelen,295,2,B,2800,1295,11434956,Antwerp,Flanders,4,1,GOOD,town_house,0,0,1,1,residential_monthly_rent
1,2,2002,Brussels,0,0,127,INSTALLED,100,Watermael-Boitsfort,0,4,E,1170,1650,11434936,Brussels,Brussels,5,0,GOOD,house,0,0,0,2,residential_monthly_rent
1,2,2010,Brussels,0,0,127,HYPER_EQUIPPED,96,Bruxelles,215,4,B,1000,1625,11434872,Brussels,Brussels,5,1,GOOD,apartment,333,0,1,2,residential_monthly_rent
1,1,2002,Nivelles,0,0,127,HYPER_EQUIPPED,75,Walhain,120,3,C,1457,790,11434864,Walloon Brabant,Wallonie,5,1,AS_NEW,apartment,333,0,0,1,residential_monthly_rent
1,1,2002,Marche-en-Famenne,0,0,127,SEMI_EQUIPPED,80,Marche-en-Famenne,95,3,B,6900,690,11386630,Luxembourg,Wallonie,5,1,GOOD,apartment,333,0,0,1,residential_monthly_rent
1,3,2002,Liège,0,0,127,INSTALLED,120,Seraing,160,3,D,4102,950,11386603,Liège,Wallonie,5,0,JUST_RENOVATED,apartment,333,1,1,1,residential_monthly_rent
1,2,2022,Eeklo,0,1,185,HYPER_EQUIPPED,103,Eeklo,60,3,B,9900,900,11392190,East Flanders,Flanders,10,0,GOOD,apartment,333,0,1,1,residential_monthly_rent
1,1,2002,Roeselare,0,0,127,SEMI_EQUIPPED,67,Gits,0,3,D,8830,525,11392111,West Flanders,Flanders,9,0,GOOD,apartment,333,0,0,1,residential_monthly_rent
2,4,2024,Liège,0,1,1,USA_SEMI_EQUIPPED,120,Chaudfontaine,0,4,B,4053,2500,11434845,Liège,Wallonie,5,1,GOOD,mixed_use_building,0,0,1,4,residential_monthly_rent
